item_id,app_name,genres
57656,Dungeons: Map Pack DLC,Strategy
22632,Worms Reloaded: Forts Pack,Strategy
94590,Puzzle Agent 2,Adventure
35425,Killing Floor: Steampunk Character Pack,Action
73192,Pride of Nations: Spanish-American War 1898,Strategy
105700,Tobe's Vertical Adventure,Action
72750,Fallout New Vegas: Old World Blues,Action
56538,"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",Strategy
63950,IL-2 Sturmovik: Cliffs of Dover,Simulation
61100,Lucid,Indie
65228,Train Simulator: BR Class 421 '4CIG' Loco,Simulation
55205,Homefront: Express 870 Shotgun,Action
102200,Runespell: Overture,Adventure
64013,Men of War: Assault Squad - Skirmish Pack,Strategy
15522,Aaaaa! - Brutal Concussion,Action
63802,Delve Deeper: Treasures and Tunnels,Adventure
92302,A.R.E.S.: Berzerker Suit,Action
73183,Cities in Motion: Metro Stations,Simulation
42210,Nancy Drew®: Secrets Can Kill REMASTERED,Adventure
65790,ARMA: Cold War Assault,Action
92803,SpaceChem: 63 Corvi,Casual
57690,Tropico 4,Simulation
42220,Nancy Drew®: The Captive Curse,Adventure
42230,Nancy Drew®: Trail of the Twister,Adventure
111000,The Clockwork Man,Indie
73193,Pride of Nations: American Civil War 1862,Strategy
38740,EDGE,Action
99612,Civilization V - Civ and Scenario Pack: Korea,Strategy
99614,Civilization V - Scenario Pack: Wonders of the Ancient World,Strategy
91604,Sanctum: Official Soundtrack,Indie
70120,Hacker Evolution Duality,Indie
107200,Space Pirates and Zombies,Action
97108,Section 8: Prejudice Frontier Colonies Map Pack,Action
97106,Section 8: Prejudice Blitz Pack,Action
97107,Section 8: Prejudice Overdrive Map Pack,Action
56487,"Warhammer 40,000: Dawn of War II - Ultramarines Pack",Strategy
72760,Fallout New Vegas®: Lonesome Road™,Action
99910,Puzzle Pirates,Adventure
18070,The Baconing,Action
55150,"Warhammer 40,000: Space Marine",Action
63940,Men of War: Vietnam,Strategy
98400,Hard Reset Extended Edition,Action
73194,Pride of Nations: The Franco-Prussian War 1870,Strategy
46520,Wasteland Angel,Action
22230,Rock of Ages,Action
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Action
73185,Cities in Motion: German Cities,Simulation
49473,Magic: The Gathering 2012 - Expansion,Strategy
73210,Sengoku,RPG
110600,Astro Tripper,Action
200080,Nancy Drew®: Shadow at the Water's Edge,Adventure
200440,Two Worlds II - Pirates of the Flying Fortress,RPG
111400,Bunch of Heroes,Action
57923,Duke Nukem Forever: Hail to the Icons Parody Pack,Action
48220,Might & Magic: Heroes VI,RPG
9420,Supreme Commander: Forged Alliance,Strategy
113200,The Binding of Isaac,Action
90208,Farming Simulator 2011 Equipment Pack 3,Simulation
200230,Off-Road Drive,Racing
9350,Supreme Commander,Strategy
901776,Fate of the World: Tipping Point,Strategy
201100,Post Apocalyptic Mayhem: DLC - Chaos Pack,Action
80202,Fate of the World: Denial,Strategy
80204,Fate of the World: Migration,Strategy
34842,Sniper: Ghost Warrior - Second Strike,Action
95900,Air Conflicts: Secret Wars,Action
80207,Fate of the World: Extras Pack,Strategy
45770,Dead Rising 2: Off the Record,Action
18080,The Baconing DLC - Roesha – One Bad Mutha Co-op Character,Action
200670,Disciples III - Resurrection,Strategy
108210,Memoir '44 Online,Casual
65231,Train Simulator: Amtrak Acela Express EMU Add-On,Simulation
115100,Costume Quest,Adventure
47930,The Sims™ 3 Pets,Simulation
41816,Gratuitous Space Battles: The Parasites,Strategy
201480,Serious Sam: The Random Encounter,Action
200910,Before the Echo,Indie
200130,Puzzler World 2,Casual
201490,Airline Tycoon 2,Simulation
65610,ArcaniA: Fall of Setarrif,RPG
43190,The Haunted: Hells Reach,Action
102622,Orcs Must Die! - Artifacts of Power,Action
39270,Dungeon Siege III: Treasures of the Sun,Action
24200,DC Universe™ Online,Action
55370,Saints Row: The Third Initiation Station,Action
57696,Tropico 4: Junta Military DLC,Simulation
71340,Sonic Generations Collection,Action
202670,Nancy Drew®: Alibi in Ashes,Adventure
102623,Orcs Must Die! - Lost Adventures,Action
115300,Call of Duty®: Modern Warfare® 3,Action
110800,L.A. Noire,Adventure
110810,L.A. Noire: DLC Bundle,Adventure
64016,Men of War: Assault Squad - MP Supply Pack Charlie,Strategy
94203,Jamestown Soundtrack,Action
94202,"Jamestown: Gunpowder, Treason, & Plot",Action
202520,Dungeon Defenders Halloween Costume Pack,Pending classification
202523,Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC),Pending classification
202521,Dungeon Defenders Halloween Mission Pack,Strategy
61310,Fractal: Make Blooms Not War,Indie
73092,Magicka: Horror Props Item Pack,Action
91100,SkyDrift,Indie
73091,Magicka: Holiday Spirit Item Pack,Action
34345,Total War: SHOGUN 2 - The Hattori Clan Pack,Strategy
201272,Total War: Shogun 2 - Blood Pack DLC,Strategy
73058,Magicka: The Stars Are Left,Action
25812,Europa Universalis III: Reformation SpritePack,Strategy
25811,Europa Universalis III: Enlightenment SpritePack,Pending classification
46350,Real Warfare 1242,Strategy
200880,Batman Arkham City: Nightwing Bundle,Action
202200,Galactic Civilizations® II: Ultimate Edition,Strategy
24083,Train Simulator: West Coast Main Line North Route Add-On,Simulation
113400,APB Reloaded,Action
80340,Blackwell Unbound,Adventure
200870,Batman Arkham City: Robin Bundle,Action
64017,Men of War: Assault Squad - Skirmish Pack 2,Strategy
35429,Killing Floor - Steampunk Character Pack 2,Action
201510,Flatout 3: Chaos & Destruction,Racing
201877,Assassin's Creed Revelations - The Ancestors Character Pack,Action
203700,Dungeon Defenders The Great Turkey Hunt! Mission & Costumes,Action
57695,Tropico 4: Plantador DLC,Simulation
23530,Earth Defense Force: Insect Armageddon,Action
49475,Magic 2012 Deck Pack 2,Strategy
55344,"Warhammer 40,000: Space Marine - Golden Relic Chainsword",Action
55341,"Warhammer 40,000: Space Marine - Traitor Legions Pack",Action
98820,Dungeons of Dredmor: Realm of the Diggle Gods,Casual
55340,"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",Action
49337,Pirates of Black Cove: Origins,Strategy
55343,"Warhammer 40,000: Space Marine - Golden Relic Bolter",Action
91616,Sanctum: X-Mas Carnage (Free DLC),Action
201310,X3: Albion Prelude,Action
35720,Trine 2: Complete Story,Action
204381,Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,Action
204010,Satazius Demo,Action
111403,Bunch of Heroes: Holiday Pack (Free DLC),Action
203990,SATAZIUS,Action
204030,Fable - The Lost Chapters,Action
200620,Renegade Ops - Reinforcement Pack,Action
202452,Crazy Machines 2: Happy New Year DLC,Casual
204380,Dungeon Defenders - Etherian Holiday Extravaganza,Action
55395,Saints Row: The Third Warrior Pack,Action
200610,Renegade Ops - Coldstrike Campaign,Action
55471,"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",Action
55473,"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",Action
55472,"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",Action
55470,"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",Action
55347,"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",Action
23553,Earth Defense Force Tactician Advanced Tech Package,Action
23552,Earth Defense Force Aerialist Munitions Package,Action
23551,Earth Defense Force Trooper Special Issue Enforcer Package,Action
200890,Batman Arkham City: Challenge Map Pack,Action
200860,Batman Arkham City: Arkham City Skins Pack,Action
23550,Earth Defense Force Battle Armor Weapon Chest,Action
200390,Oil Rush,Indie
65244,Train Simulator: Woodhead Route Add-On,Simulation
24480,King Arthur II: The Role-Playing Wargame,RPG
24488,King Arthur II: Dead Legions,Strategy
204340,Serious Sam 2,Action
203510,Fortune Summoners,Action
9900,Star Trek Online,Free to Play
204386,Dungeon Defenders: Barbarian Hero DLC,Action
204385,Dungeon Defenders: Assault Mission Pack,Action
57740,Jagged Alliance - Back in Action,RPG
204390,Pineapple Smash Crew,Action
42968,Victoria II: A House Divided,Strategy
105800,PixelJunk™ Eden,Action
105802,Pixeljunk Eden Soundtrack,Casual
111100,Snuggle Truck,Casual
203210,Titan Attacks!,Action
45773,Dead Rising 2: Off the Record BBQ Chef Skills Pack,Action
45774,Dead Rising 2: Off the Record COSPLAY Skills Pack,Action
205160,Choplifter HD - Night Avenger Chopper,Action
203770,Crusader Kings II,RPG
203772,Crusader Kings II: Dynasty Shields,Strategy
203773,Crusader Kings II: Mongol Faces,Strategy
92620,Xotic DLC: Pipe Works Expansion Pack,Action
205120,Choplifter HD - Zombie Zombie Zombie,Action
108710,Alan Wake,Action
24065,Train Simulator: Glasgow Airport Rail Link Route Add-On,Simulation
73039,Magicka: Lonely Island Cruise,Action
10220,Postal III,Action
108110,Starpoint Gemini,RPG
65302,Dustforce Soundtrack,Pending classification
200210,Realm of the Mad God,Action
42905,Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,Strategy
55381,Saints Row: The Third - Gangstas in Space,Action
204440,Pickers,Adventure
205690,1000 Amps,Adventure
201882,Assassin's Creed® Revelations - The Lost Archive,Action
207490,Rayman® Origins,Action
206760,Painkiller: Recurring Evil,Action
206521,Spiral Knights: Operation Crimson Hammer,Action
65249,Train Simulator: DB Freight: 1970s Loco Add-On,Simulation
206710,Cities In Motion: Design Dreams,Simulation
108500,Vessel,Action
206690,iBomber Defense Pacific,Casual
205830,Luxor Evolved,Action
108726,Alan Wake Collector's Edition Extras,Action
47932,The Sims™ 3 Showtime,Simulation
115110,Stacking,Adventure
203560,Containment: The Zombie Puzzler,Casual
65246,Train Simulator: Cologne-Dusseldorf Route Add-On,Simulation
65253,Train Simulator: South West Trains Class 444 EMU Add-On,Simulation
207420,Wizorb,Action
73060,Defenders of Ardania,Strategy
207790,Jane's Advanced Strike Fighters,Simulation
207710,Bumbledore,Casual
204388,Dungeon Defenders - President's Day Surprise,Action
71167,ToeJam & Earl in Panic on Funkotron,Pending classification
204382,Dungeon Defenders - Quest for the Lost Eternia Shards Part 2,Strategy
207250,Cubemen,Indie
208110,Myst V,Adventure
208540,Dungeon Defenders Lucky Costume Pack,Strategy
19320,Space Ark,Action
207320,Ys: The Oath in Felghana,Action
65733,Take On Helicopters: Hinds,Simulation
204180,Waveform,Adventure
55382,Saints Row: The Third - The Trouble with Clones DLC,Action
110630,Mutant Storm: Reloaded,Action
102850,Warp,Action
102510,Kingdoms of Amalur: Reckoning - Legend of Dead Kel,Action
201271,Total War: Shogun 2 - Fall of the Samurai,Strategy
205840,Yesterday,Adventure
109500,Fowl Space,Action
206416,Crazy Machines Elements DLC - Collision Course & Mental Activity,Casual
208630,Midnight Mysteries 3: Devil on the Mississippi,Adventure
208640,Midnight Mysteries 4: Haunted Houdini,Adventure
205630,Tropico 4: Modern Times,Simulation
206610,3SwitcheD,Casual
65252,Train Simulator: Freightliner Class 70 Loco Add-On,Simulation
208541,Dungeon Defenders: Series EV Hero DLC,Strategy
202310,Ridge Racer™ Unbounded,Racing
202690,Hegemony Gold: Wars of Ancient Greece,Indie
204560,Confrontation,Action
65255,Train Simulator: Settle to Carlisle Route Add-on,Simulation
207430,"Hack, Slash, Loot",Casual
202524,Dungeon Defenders: Penny Arcade Character Pack,Strategy
213530,The White Laboratory Demo,Indie
213390,Atooms to Moolecules Demo,Indie
280720,Imagine Earth,Indie
202370,Scary Girl,Action
206881,Airline Tycoon 2: Honey Airlines DLC,Strategy
40390,Risen 2: Dark Waters,RPG
204383,Dungeon Defenders: Quest for the Lost Eternia Shards Part 3,Action
40391,Risen 2: Dark Waters - A Pirate's Clothes DLC,Pending classification
40392,Risen 2: Dark Waters - Treasure Isle DLC,Action
203750,Binary Domain,Action
209370,Analogue: A Hate Story,Indie
98300,Toy Soldiers,Action
209373,Analogue: A Hate Story Soundtrack,Pending classification
201277,Total War: SHOGUN 2 - Dragon War Battle Pack,Strategy
55397,Saints Row: The Third - Steelport Gangs Pack,Action
91609,Sanctum: Yogscave (Free DLC),Action
65258,Train Simulator: Settle Carlisle Specials Add-On,Simulation
108232,Ticket to Ride - USA 1910,Casual
206714,Cities in Motion: Paris,Simulation
203344,Jagged Alliance - Back in Action: Shades of Red DLC,RPG
41014,Serious Sam HD: The Second Encounter,Action
41019,Serious Sam HD: The Second Encounter - Legend of the Beast DLC,Action
210230,Nancy Drew®: Tomb of the Lost Queen,Adventure
211800,Dead Hungry Diner,Casual
65256,Train Simulator: BR Class 423 ‘4VEP’ EMU Add-On,Simulation
65218,Train Simulator: Portsmouth Direct Line Route Add-On,Simulation
209100,Resident Evil: Operation Raccoon City,Action
211010,Alien Shooter 2 Conscription,Action
205530,Gratuitous Tank Battles,Indie
90207,Farming Simulator Farming Classics Pack 4,Simulation
108230,Ticket to Ride - Europe,Casual
108200,Ticket to Ride,Casual
208281,Train Simulator: DB BR143 Loco Add-On,Simulation
208284,Train Simulator: Class 67 Diamond Jubilee Loco Add-On,Simulation
207350,Ys Origin,Action
208545,Dungeon Defenders: Talay Mining Complex Mission Pack,Strategy
213370,Max Payne 3 Rockstar Pass,Action
204100,Max Payne 3,Action
203766,Binary Domain - Multiplayer Map Pack,Action
203765,Binary Domain - Dan Marshall Pack,Action
204182,Waveform: Eris,Action
98821,Dungeons of Dredmor: You Have To Name The Expansion Pack,Adventure
212500,The Lord of the Rings Online™,Free to Play
209790,Splice,Indie
207080,Indie Game: The Movie,Indie
42170,Krater,Action
213330,LEGO® Batman 2 DC Super Heroes™,Action
204900,Quantum Conundrum: The Desmond Debacle,Casual
212160,Vindictus,Action
210561,Sniper Elite V2 - Kill Hitler + 2 Rifles,Action
42696,Call of Duty®: Modern Warfare® 3 Collection 2,Action
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,Indie
203830,The Dark Eye: Chains of Satinav,Adventure
213195,Dungeons & Dragons Online® Menace of the Underdark™,Massively Multiplayer
206480,Dungeons & Dragons Online®,Action
212630,Tom Clancy's Ghost Recon: Future Soldier™,Action
210893,Crusader Kings II: Songs of the Caliph,Strategy
203778,Expansion - Crusader Kings II: Sword of Islam,Strategy
200010,Quantum Conundrum,Casual
17080,Tribes: Ascend,Action
210933,Killing Floor - Harold Lott Character Pack,Action
214170,Divine Divinity,RPG
210892,Crusader Kings II: African Unit Pack,Strategy
92622,Xotic DLC: Warp Field Expansion Pack,Action
205550,Foreign Legion: Multi Massacre,Action
204384,Dungeon Defenders  - Quest for the Lost Eternia Shards Part 4,RPG
1840,Source Filmmaker,Animation &amp; Modeling
97368,Magic 2013 “Goblin Gangland” Deck Key,Strategy
97364,Magic 2013 “Pack Instinct” Deck Key,Strategy
210041,Street Fighter X Tekken: Hugo (Swap Costume),Action
97371,Magic 2013 “Obedient Dead” Foil Conversion,Strategy
97369,Magic 2013 “Goblin Gangland” Foil Conversion,Strategy
98421,Hard Reset: Exile DLC,Action
206522,Spiral Knights: Guardians Armor Pack,Action
210056,Street Fighter X Tekken: Law (Swap Costume),Action
210057,Street Fighter X Tekken: King (Swap Costume),Action
210062,Street Fighter X Tekken: Julia (Swap Costume),Action
210055,Street Fighter X Tekken: Paul (Swap Costume),Action
48231,Might & Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,RPG
210039,Street Fighter X Tekken: Ibuki (Swap Costume),Action
210038,Street Fighter X Tekken: Rolento (Swap Costume),Action
210037,Street Fighter X Tekken: Sagat (Swap Costume),Action
210036,Street Fighter X Tekken: Dhalsim (Swap Costume),Action
210035,Street Fighter X Tekken: Abel (Swap Costume),Action
210052,Street Fighter X Tekken: Lili (Swap Costume),Action
210043,Street Fighter X Tekken: Zangief (Swap Costume),Action
210064,Street Fighter X Tekken: Raven (Swap Costume),Action
210063,Street Fighter X Tekken: Yoshimitsu (Swap Costume),Action
210065,Street Fighter X Tekken: Jin (Swap Costume),Action
210067,Street Fighter X Tekken: Ogre (Swap Costume),Action
210066,Street Fighter X Tekken: Xiaoyu (Swap Costume),Action
210069,Street Fighter X Tekken: Tekken Swap Costume Complete Pack,Action
210072,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1,Action
210073,Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 2,Action
213350,MDK2 HD,Action
20828,Shatter: Official Videogame Soundtrack,Action
215200,The Book of Unwritten Tales Digital Extras,Adventure
214980,Hearts of Iron III: US Infantry Sprite Pack,Strategy
215160,The Book of Unwritten Tales,Adventure
215000,Victoria II: A House Divided - American Civil War Spritepack,Strategy
210068,Street Fighter X Tekken: Street Fighter Swap Costume Complete Pack,Action
207650,A Virus Named TOM,Action
207380,eXceed 2nd - Vampire REX,Action
207655,A Virus Named TOM Soundtrack,Casual
207400,eXceed 3rd - Jade Penetrate Black Package,Action
108233,Ticket to Ride - Legendary Asia,Casual
108700,Death Rally,Action
208355,Train Simulator: CN SD40-2 Wide Nose Loco Add-On,Simulation
215243,Sleeping Dogs: The Red Envelope Pack,Action
208365,Train Simulator: SD70 V2 Volume 2 Loco Add-On,Simulation
210931,Killing Floor - Ash Harding Character Pack,Action
209270,Hero Academy,Indie
208283,Train Simulator: DB ICE 3 EMU Add-On,Simulation
115120,Iron Brigade,Action
215241,Sleeping Dogs: Top Dog Silver Pack,Action
215240,Sleeping Dogs: Retro Triad Pack,Action
202181,Sleeping Dogs - High Resolution Texture Pack,Action
212010,Galaxy on Fire 2™ Full HD,Action
730,Counter-Strike: Global Offensive,Action
202170,Sleeping Dogs,Action
